camera_id,brand,series,model,display_name,aliases,regional_names,release_year,category,lens_type,battery_system,notes
panasonic_lumix_dmc_f3,Panasonic,Lumix F,DMC-F3,Panasonic Lumix DMC-F3,"[""DMC-F3"", ""Panasonic DMC-F3"", ""Panasonic Lumix DMC-F3""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_f5,Panasonic,Lumix F,DMC-F5,Panasonic Lumix DMC-F5,"[""DMC-F5"", ""Panasonic DMC-F5"", ""Panasonic Lumix DMC-F5""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh1,Panasonic,Lumix FH,DMC-FH1,Panasonic Lumix DMC-FH1,"[""DMC-FH1"", ""Panasonic DMC-FH1"", ""Panasonic Lumix DMC-FH1""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh10,Panasonic,Lumix FH,DMC-FH10,Panasonic Lumix DMC-FH10,"[""DMC-FH10"", ""Panasonic DMC-FH10"", ""Panasonic Lumix DMC-FH10""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh2,Panasonic,Lumix FH,DMC-FH2,Panasonic Lumix DMC-FH2,"[""DMC-FH2"", ""Panasonic DMC-FH2"", ""Panasonic Lumix DMC-FH2""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh20,Panasonic,Lumix FH,DMC-FH20,Panasonic Lumix DMC-FH20,"[""DMC-FH20"", ""Panasonic DMC-FH20"", ""Panasonic Lumix DMC-FH20""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh22,Panasonic,Lumix FH,DMC-FH22,Panasonic Lumix DMC-FH22,"[""DMC-FH22"", ""Panasonic DMC-FH22"", ""Panasonic Lumix DMC-FH22""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh25,Panasonic,Lumix FH,DMC-FH25,Panasonic Lumix DMC-FH25,"[""DMC-FH25"", ""Panasonic DMC-FH25"", ""Panasonic Lumix DMC-FH25""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh27,Panasonic,Lumix FH,DMC-FH27,Panasonic Lumix DMC-FH27,"[""DMC-FH27"", ""Panasonic DMC-FH27"", ""Panasonic Lumix DMC-FH27""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh3,Panasonic,Lumix FH,DMC-FH3,Panasonic Lumix DMC-FH3,"[""DMC-FH3"", ""Panasonic DMC-FH3"", ""Panasonic Lumix DMC-FH3""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh4,Panasonic,Lumix FH,DMC-FH4,Panasonic Lumix DMC-FH4,"[""DMC-FH4"", ""Panasonic DMC-FH4"", ""Panasonic Lumix DMC-FH4""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh5,Panasonic,Lumix FH,DMC-FH5,Panasonic Lumix DMC-FH5,"[""DMC-FH5"", ""Panasonic DMC-FH5"", ""Panasonic Lumix DMC-FH5""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh6,Panasonic,Lumix FH,DMC-FH6,Panasonic Lumix DMC-FH6,"[""DMC-FH6"", ""Panasonic DMC-FH6"", ""Panasonic Lumix DMC-FH6""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh7,Panasonic,Lumix FH,DMC-FH7,Panasonic Lumix DMC-FH7,"[""DMC-FH7"", ""Panasonic DMC-FH7"", ""Panasonic Lumix DMC-FH7""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fh8,Panasonic,Lumix FH,DMC-FH8,Panasonic Lumix DMC-FH8,"[""DMC-FH8"", ""Panasonic DMC-FH8"", ""Panasonic Lumix DMC-FH8""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fp1,Panasonic,Lumix FP,DMC-FP1,Panasonic Lumix DMC-FP1,"[""DMC-FP1""]","{""global"": [""Panasonic Lumix DMC-FP1""], ""regional_aliases"": [""DMC-FP1""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fp2,Panasonic,Lumix FP,DMC-FP2,Panasonic Lumix DMC-FP2,"[""DMC-FP2""]","{""global"": [""Panasonic Lumix DMC-FP2""], ""regional_aliases"": [""DMC-FP2""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fp3,Panasonic,Lumix FP,DMC-FP3,Panasonic Lumix DMC-FP3,"[""DMC-FP3""]","{""global"": [""Panasonic Lumix DMC-FP3""], ""regional_aliases"": [""DMC-FP3""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fp5,Panasonic,Lumix FP,DMC-FP5,Panasonic Lumix DMC-FP5,"[""DMC-FP5""]","{""global"": [""Panasonic Lumix DMC-FP5""], ""regional_aliases"": [""DMC-FP5""]}",2011,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fp7,Panasonic,Lumix FP,DMC-FP7,Panasonic Lumix DMC-FP7,"[""DMC-FP7""]","{""global"": [""Panasonic Lumix DMC-FP7""], ""regional_aliases"": [""DMC-FP7""]}",2011,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fp8,Panasonic,Lumix FP,DMC-FP8,Panasonic Lumix DMC-FP8,"[""DMC-FP8""]","{""global"": [""Panasonic Lumix DMC-FP8""], ""regional_aliases"": [""DMC-FP8""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs15,Panasonic,Lumix FS,DMC-FS15,Panasonic Lumix DMC-FS15,"[""DMC-FS15""]","{""global"": [""Panasonic Lumix DMC-FS15""], ""regional_aliases"": [""DMC-FS15""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs20,Panasonic,Lumix FS,DMC-FS20,Panasonic Lumix DMC-FS20,"[""DMC-FS20""]","{""global"": [""Panasonic Lumix DMC-FS20""], ""regional_aliases"": [""DMC-FS20""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs25,Panasonic,Lumix FS,DMC-FS25,Panasonic Lumix DMC-FS25,"[""DMC-FS25""]","{""global"": [""Panasonic Lumix DMC-FS25""], ""regional_aliases"": [""DMC-FS25""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs3,Panasonic,Lumix FS,DMC-FS3,Panasonic Lumix DMC-FS3,"[""DMC-FS3""]","{""global"": [""Panasonic Lumix DMC-FS3""], ""regional_aliases"": [""DMC-FS3""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs4,Panasonic,Lumix FS,DMC-FS4,Panasonic Lumix DMC-FS4,"[""DMC-FS4""]","{""global"": [""Panasonic Lumix DMC-FS4""], ""regional_aliases"": [""DMC-FS4""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs42,Panasonic,Lumix FS,DMC-FS42,Panasonic Lumix DMC-FS42,"[""DMC-FS42""]","{""global"": [""Panasonic Lumix DMC-FS42""], ""regional_aliases"": [""DMC-FS42""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs5,Panasonic,Lumix FS,DMC-FS5,Panasonic Lumix DMC-FS5,"[""DMC-FS5""]","{""global"": [""Panasonic Lumix DMC-FS5""], ""regional_aliases"": [""DMC-FS5""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs6,Panasonic,Lumix FS,DMC-FS6,Panasonic Lumix DMC-FS6,"[""DMC-FS6""]","{""global"": [""Panasonic Lumix DMC-FS6""], ""regional_aliases"": [""DMC-FS6""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fs7,Panasonic,Lumix FS,DMC-FS7,Panasonic Lumix DMC-FS7,"[""DMC-FS7""]","{""global"": [""Panasonic Lumix DMC-FS7""], ""regional_aliases"": [""DMC-FS7""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx01,Panasonic,Lumix FX,DMC-FX01,Panasonic Lumix DMC-FX01,"[""DMC-FX01""]","{""global"": [""Panasonic Lumix DMC-FX01""], ""regional_aliases"": [""DMC-FX01""]}",2006,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx07,Panasonic,Lumix FX,DMC-FX07,Panasonic Lumix DMC-FX07,"[""DMC-FX07""]","{""global"": [""Panasonic Lumix DMC-FX07""], ""regional_aliases"": [""DMC-FX07""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx10,Panasonic,Lumix FX,DMC-FX10,Panasonic Lumix DMC-FX10,"[""DMC-FX10"", ""Panasonic DMC-FX10"", ""Panasonic Lumix DMC-FX10""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fx100,Panasonic,Lumix FX,DMC-FX100,Panasonic Lumix DMC-FX100,"[""DMC-FX100""]","{""global"": [""Panasonic Lumix DMC-FX100""], ""regional_aliases"": [""DMC-FX100""]}",2007,large_sensor_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx12,Panasonic,Lumix FX,DMC-FX12,Panasonic Lumix DMC-FX12,"[""DMC-FX12"", ""Panasonic DMC-FX12"", ""Panasonic Lumix DMC-FX12""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fx150,Panasonic,Lumix FX,DMC-FX150,Panasonic Lumix DMC-FX150,"[""DMC-FX150""]","{""global"": [""Panasonic Lumix DMC-FX150""], ""regional_aliases"": [""DMC-FX150""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx3,Panasonic,Lumix FX,DMC-FX3,Panasonic Lumix DMC-FX3,"[""DMC-FX3"", ""Panasonic DMC-FX3"", ""Panasonic Lumix DMC-FX3""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fx30,Panasonic,Lumix FX,DMC-FX30,Panasonic Lumix DMC-FX30,"[""DMC-FX30"", ""Panasonic DMC-FX30"", ""Panasonic Lumix DMC-FX30""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fx33,Panasonic,Lumix FX,DMC-FX33,Panasonic Lumix DMC-FX33,"[""DMC-FX33""]","{""global"": [""Panasonic Lumix DMC-FX33""], ""regional_aliases"": [""DMC-FX33""]}",2007,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx35,Panasonic,Lumix FX,DMC-FX35,Panasonic Lumix DMC-FX35,"[""DMC-FX35""]","{""global"": [""Panasonic Lumix DMC-FX35""], ""regional_aliases"": [""DMC-FX35""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx37,Panasonic,Lumix FX,DMC-FX37,Panasonic Lumix DMC-FX37,"[""DMC-FX37""]","{""global"": [""Panasonic Lumix DMC-FX37""], ""regional_aliases"": [""DMC-FX37""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx48,Panasonic,Lumix FX,DMC-FX48,Panasonic Lumix DMC-FX48,"[""DMC-FX48""]","{""global"": [""Panasonic Lumix DMC-FX48""], ""regional_aliases"": [""DMC-FX48""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx5,Panasonic,Lumix FX,DMC-FX5,Panasonic Lumix DMC-FX5,"[""DMC-FX5"", ""Panasonic DMC-FX5"", ""Panasonic Lumix DMC-FX5""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fx50,Panasonic,Lumix FX,DMC-FX50,Panasonic Lumix DMC-FX50,"[""DMC-FX50""]","{""global"": [""Panasonic Lumix DMC-FX50""], ""regional_aliases"": [""DMC-FX50""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx500,Panasonic,Lumix FX,DMC-FX500,Panasonic Lumix DMC-FX500,"[""DMC-FX500""]","{""global"": [""Panasonic Lumix DMC-FX500""], ""regional_aliases"": [""DMC-FX500""]}",2008,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx55,Panasonic,Lumix FX,DMC-FX55,Panasonic Lumix DMC-FX55,"[""DMC-FX55"", ""Panasonic DMC-FX55"", ""Panasonic Lumix DMC-FX55""]",{},,point_and_shoot,fixed_lens,proprietary_li_ion,Added from an official manufacturer battery compatibility table for a recognized fixed-lens compact family; release year remains unverified.
panasonic_lumix_dmc_fx580,Panasonic,Lumix FX,DMC-FX580,Panasonic Lumix DMC-FX580,"[""DMC-FX580""]","{""global"": [""Panasonic Lumix DMC-FX580""], ""regional_aliases"": [""DMC-FX580""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx65,Panasonic,Lumix FX,DMC-FX65,Panasonic Lumix DMC-FX65,"[""DMC-FX65""]","{""global"": [""Panasonic Lumix DMC-FX65""], ""regional_aliases"": [""DMC-FX65""]}",2009,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx7,Panasonic,Lumix FX,DMC-FX7,Panasonic Lumix DMC-FX7,"[""DMC-FX7""]","{""global"": [""Panasonic Lumix DMC-FX7""], ""regional_aliases"": [""DMC-FX7""]}",2004,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx700,Panasonic,Lumix FX,DMC-FX700,Panasonic Lumix DMC-FX700,"[""DMC-FX700""]","{""global"": [""Panasonic Lumix DMC-FX700""], ""regional_aliases"": [""DMC-FX700""]}",,large_sensor_compact,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx75,Panasonic,Lumix FX,DMC-FX75,Panasonic Lumix DMC-FX75,"[""DMC-FX75""]","{""global"": [""Panasonic Lumix DMC-FX75""], ""regional_aliases"": [""DMC-FX75""]}",2010,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx8,Panasonic,Lumix FX,DMC-FX8,Panasonic Lumix DMC-FX8,"[""DMC-FX8""]","{""global"": [""Panasonic Lumix DMC-FX8""], ""regional_aliases"": [""DMC-FX8""]}",,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fx9,Panasonic,Lumix FX,DMC-FX9,Panasonic Lumix DMC-FX9,"[""DMC-FX9""]","{""global"": [""Panasonic Lumix DMC-FX9""], ""regional_aliases"": [""DMC-FX9""]}",2005,point_and_shoot,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fz1,Panasonic,Lumix FZ,DMC-FZ1,Panasonic Lumix DMC-FZ1,"[""DMC-FZ1""]","{""global"": [""Panasonic Lumix DMC-FZ1""], ""regional_aliases"": [""DMC-FZ1""]}",2002,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fz10,Panasonic,Lumix FZ,DMC-FZ10,Panasonic Lumix DMC-FZ10,"[""DMC-FZ10""]","{""global"": [""Panasonic Lumix DMC-FZ10""], ""regional_aliases"": [""DMC-FZ10""]}",,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fz100,Panasonic,Lumix FZ,DMC-FZ100,Panasonic Lumix DMC-FZ100,"[""DMC-FZ100""]","{""global"": [""Panasonic Lumix DMC-FZ100""], ""regional_aliases"": [""DMC-FZ100""]}",,bridge_superzoom,fixed_lens,proprietary_li_ion,Candidate existence imported from Camera-wiki; battery mapping not inferred.
panasonic_lumix_dmc_fz1000,Panasonic,Lumix FZ,DMC-FZ1000,Panasonic Lumix DMC-FZ1000,"[""Lumix FZ1000""]",{},2014,bridge_superzoom,fixed_lens,proprietary_li_ion,
